Id,Label,Degree
A5068866514,Antonio Cappuccio,50
A5008548817,Giacomo Corleone,50
A5084321697,Bas E. Dutilh,50
A5012181400,Maria Florescu,50
A5050979301,Victor Guryev,50
A5044698265,Rens Holmer,50
A5102807386,Katharina Jahn,50
A5082299380,Thamar Jessurun Lobo,50
A5030754944,Emma M Keizer,50
A5032153099,Indu Khatri,50
A5021607152,Szymon M. Kiełbasa,50
A5071136927,Jan O. Korbel,50
A5108777053,Alexey M. Kozlov,50
A5110665573,Tzu-Hao Kuo,50
A5019003563,Boudewijn P. F. Lelieveldt,50
A5014788373,Ion Măndoiu,50
A5042376614,John C. Marioni,57
A5067570776,Tobias Marschall,50
A5027422333,Amir Niknejad,50
A5044049473,Alicja Rączkowska,50
A5052699801,Marcel Reinders,50
A5071483953,Jeroen de Ridder,50
A5112562473,Antoine-Emmanuel Saliba,50
A5004232884,Antonios Somarakis,50
A5091002491,Oliver Stegle,57
A5037505637,Huan Yang,50
A5072751459,Alex Zelikovsky,50
A5081103408,Alice C. McHardy,50
A5025899028,Benjamin J. Raphael,50
A5033441782,Sohrab P. Shah,50
A5001148638,Alexander Schönhuth,50
A5037357727,Bill Shipley,0
A5055371276,Suchi Saria,4
A5006632874,Anand Shah,4
A5047682068,Gabriel J. Escobar,4
A5054791973,Debbie A. Lawlor,2
A5022945304,Kate Tilling,2
A5022668877,David L. Hughes,13
A5018731131,Crispin Coombs,13
A5070471120,Ioanna Constantiou,13
A5012280666,Babita Gupta,13
A5103045218,Banita Lal,13
A5018760782,Santosh K. Misra,13
A5035669983,Prakhar Prashant,13
A5072261829,Ramakrishnan Raman,13
A5034248834,Nripendra P. Rana,14
A5037836435,Sujeet Kumar Sharma,13
A5034152853,Nitin Upadhyay,13
A5012134423,Leonore Reiser,6
A5100336705,Donghui Li,6
A5050337558,Yarik Mezheritsky,6
A5052914309,Robert Müller,6
A5039754348,Emily Strait,6
A5060484643,Eva Huala,6
A5079975633,Marco F. Duarte,1
A5016514903,D. Randy Garrison,2
A5062188358,Terry Anderson,2
A5109860050,Walter Archer,2
A5058595261,Junwen Zhu,1
A5046959078,Weishu Liu,1
A5113685197,H.K. Huang,0
A5046218570,Yannick Roy,5
A5033095909,Hubert Banville,5
A5076900336,Isabela Albuquerque,5
A5018256474,Alexandre Gramfort,5
A5065418889,Tiago H. Falk,5
A5065332787,Jocelyn Faubert,5
A5057513894,Hidetoshi Nishimori,0
A5036131401,Ann Taket,2
A5017839059,Peter Checkland,2
A5054597957,Sue Holwell,2
A5110158995,Ron Bradfield,4
A5103473903,George Burt,4
A5053354039,George Cairns,4
A5065298754,Ferdinand van der Heijden,4
A5085306431,Leroy Hood,3
A5032990625,James R. Heath,3
A5103553501,Michael E. Phelps,3
A5048050210,Biaoyang Lin,3
A5047489766,John Hancock,1
A5047956771,Otthein Herzog,4
A5110166699,Hans‐Jörg Schek,4
A5054035663,Norbert Fuhr,4
A5103951527,Abdur Chowdhury,4
A5061555792,Wilfried Teiken,4
A5037510851,Gangolf Jobb,2
A5085983122,Arndt von Haeseler,2
A5000442405,Korbinian Strimmer,2
A5032770184,Zaidah Zainal,0
A5057025052,Bonnie Kaplan,1
A5003386453,Dennis Duchon,1
A5089437743,Erick Moen,5
A5030797397,Dylan Bannon,5
A5034416480,Takamasa Kudo,5
A5066880171,William D. Graf,5
A5064086976,Markus W. Covert,5
A5045170248,David Van Valen,5
A5067571613,Donald L. Phillips,7
A5070014514,Jonathan W. Moore,7
A5036877484,Brice X. Semmens,7
A5024451566,Eric J. Ward,7
A5067105657,Manos Antonakakis,18
A5075041439,Tim April,18
A5045573429,Michael Bailey,18
A5109375988,Matthew Bernhard,18
A5058819105,Elie Bursztein,18
A5027769445,Jaime Cochran,18
A5069939742,Zakir Durumeric,18
A5065822688,J. Alex Halderman,18
A5064912041,Luca Invernizzi,18
A5019169583,Michalis Kallitsis,18
A5075915146,Deepak Kumar,18
A5033282903,Chaz Lever,18
A5087894470,Zane Ma,18
A5113469293,Joshua Mason,18
A5031692876,Damian Menscher,18
A5041878732,Chad Seaman,18
A5086868064,Nick Sullivan,18
A5024050018,Kurt Thomas,18
A5101784389,Yi Zhou,18
A5004209364,Gerardo L. Munck,1
A5054944041,Jay Verkuilen,1
A5057302173,Anique Scheerder,2
A5024304302,Alexander Johannes Aloysius Maria van Deursen,2
A5013279503,Jan van Dijk,2
A5088080829,Lisette P. Waits,2
A5103120289,Yu Tang,4
A5100719013,Min Li,4
A5100438360,Jianxin Wang,4
A5101465265,Yi Pan,4
A5091157395,Fang‐Xiang Wu,4
A5078219471,Zheng Yan,2
A5100364054,Peng Zhang,2
A5074022699,Athanasios V. Vasilakos,5
A5091441719,Prachi Srivastava,1
A5090416073,Nick Hopwood,1
A5046903091,Pamela L. Alreck,1
A5034045374,Robert B. Settle,1
A5069115743,Chandra R. Bhat,1
A5007411040,Barbara Rita Barricelli,2
A5079939753,Elena Casiraghi,2
A5030315979,Daniela Fogli,2
A5045749444,Min Song,1
A5017287168,Ahmed G. Gad,0
A5067660877,Herman Aguinis,2
A5017768521,Ryan K. Gottfredson,2
A5090106662,Harry Joo,2
A5109242567,Bryan F. J. Manly,2
A5109262010,Lyman L. McDonald,2
A5035072886,Dana Thomas,2
A5085894356,Robert S. Chen,0
A5079349226,Steve Easterbrook,3
A5111890864,Janice Singer,3
A5103548603,Margaret-Anne Storey,3
A5007049054,Daniela Damian,3
A5051272015,Shaaron Aınsworth,0
A5061834795,Arun Ross,2
A5010414972,James Hendler,2
A5100682790,Mao Ye,3
A5049036241,Peifeng Yin,3
A5091716232,Wang-Chien Lee,3
A5036572194,Dik Lun Lee,3
A5004659592,Ankit Agrawal,1
A5074976770,Alok Choudhary,1
A5030710827,Anna Bauer‐Mehren,7
A5006869242,Martín Baron,7
A5027399260,Julian R. Marchesi,1
A5033477639,Effie Lai‐Chong Law,4
A5039871675,Virpi Roto,4
A5036518567,Marc Hassenzahl,4
A5003136583,Arnold Vermeeren,4
A5046419783,Joke Kort,4
A5101785824,Stephen Yip,1
A5056483461,Massimiliano Bonomi,74
A5005340330,Giovanni Bussi,74
A5044583992,Carlo Camilloni,74
A5007941510,Gareth A. Tribello,74
A5083895400,Pavel Banáš,74
A5044840019,Alessandro Barducci,74
A5082187932,Mattia Bernetti,74
A5065938694,Peter G. Bolhuis,74
A5034888330,Sandro Bottaro,74
A5072863926,Davide Branduardi,74
A5041625800,Riccardo Capelli,74
A5043471682,Paolo Carloni,74
A5021241296,Michele Ceriotti,74
A5053916888,Andrea Cesari,74
A5067685274,Haochuan Chen,74
A5010844336,Wei Chen,74
A5069260772,Francesco Colizzi,74
A5076055212,Sandip De,74
A5073817158,Marco De La Pierre,74
A5014039622,Davide Donadio,74
A5087868164,Viktor Drobot,74
A5090834340,Bernd Ensing,74
A5023302612,Andrew L. Ferguson,74
A5000978218,Marta Filizola,74
A5051355898,James S. Fraser,74
A5058699852,Haohao Fu,74
A5009772769,Piero Gasparotto,74
A5023053470,Francesco Luigi Gervasio,74
A5025878565,Federico Giberti,74
A5025818457,Alejandro Gil-Ley,74
A5052899068,Toni Giorgino,74
A5056600397,Gabriella T. Heller,74
A5087654509,Glen M. Hocky,74
A5037289525,Marcella Iannuzzi,74
A5013746130,Michele Invernizzi,74
A5056792018,Kim E. Jelfs,74
A5045312855,Alexander Jussupow,74
A5081827220,Evgeny Kirilin,74
A5066542398,Alessandro Laio,74
A5026034661,Vittorio Limongelli,74
A5019872729,Kresten Lindorff‐Larsen,74
A5052200585,Thomas Löhr,74
A5066819680,Fabrizio Marinelli,74
A5016390582,Layla Martin‐Samos,74
A5038881721,Matteo Masetti,74
A5033903790,Ralf Meyer,74
A5056513432,Angelos Michaelides,75
A5016838029,Carla Molteni,74
A5076003513,Tetsuya Morishita,74
A5071577345,Marco Nava,74
A5082524214,Cristina Paissoni,74
A5089976447,Elena Papaleo,74
A5023487560,Michele Parrinello,74
A5001203301,Jim Pfaendtner,74
A5073103976,Pablo M. Piaggi,74
A5084661514,GiovanniMaria Piccini,74
A5043791282,Adriana Pietropaolo,74
A5015296013,Fabio Pietrucci,74
A5090277181,Silvio Pipolo,74
A5067700341,Davide Provasi,74
A5028376373,David Quigley,74
A5071019558,Paolo Raiteri,74
A5005907422,Stefano Raniolo,74
A5003660105,Jakub Rydzewski,74
A5048652523,Matteo Salvalaglio,74
A5032441712,Gabriele C. Sosso,74
A5068377776,Vojtěch Spiwok,74
A5026399646,Jiřı́ Šponer,74
A5080990321,David W. Swenson,74
A5070740163,Pratyush Tiwary,74
A5052288884,Ómar Valsson,74
A5038452125,Michele Vendruscolo,74
A5088327041,Gregory A. Voth,74
A5103115676,Andrew Dickson White,74
A5099861239,The Plumed Consortium,74
A5086685216,Yong Hu,4
A5074242872,Yung Hou Wong,4
A5100413918,Yijun Chen,4
A5015182080,Xin Sun,4
A5108631674,James Thorne,3
A5067943980,Andreas Vlachos,3
A5026253371,Christos Christodoulopoulos,3
A5017772135,Arpit Mittal,3
A5035780973,Itamar Arel,2
A5070858681,Derek Rose,2
A5004617550,Thomas P. Karnowski,2
A5047924976,William Bechtel,1
A5082001747,Adele Abrahamsen,1
A5002569790,Michael D. Williams,2
A5064158757,Daniel M. Romero,2
A5035604081,Brendan Meeder,2
A5026762525,Richard A. Shaw,2
A5010396788,Felix Hill,2
A5077612350,David Bell,2
A5031774926,Sylvan J. Kaplan,0
A5041519546,Andrew F. Jarosz,1
A5028420397,Jennifer Wiley,1
A5029520140,Micah M. Murray,2
A5112426379,Denis Brunet,2
A5008380362,Christoph M. Michel,2
A5017902305,Ernesto Andrianantoandro,3
A5082801465,Subhayu Basu,3
A5075311852,David Karig,3
A5086246320,Charles E. Lindblom,2
A5024280994,David K. Cohen,2
A5034377163,John Warfield,2
A5109352119,Ruud Wetzels,4
A5074616217,Han L. J. van der Maas,4
A5111380801,David Avison,1
A5112248353,G. Fitzgerald,1
A5037697782,R.P.C. Kessels,0
A5049690415,Amy S. Beavers,5
A5088626827,John W. Lounsbury,5
A5028200979,Jennifer Richards,5
A5029572156,Schuyler W. Huck,5
A5078810549,Gary Skolits,5
A5090238685,Shelley L. Esquivel,5
A5025508215,Kinza Shafique,4
A5034962640,Bilal A. Khawaja,4
A5021930469,Farah Sabir,4
A5073779381,Sameer Qazi,4
A5010203692,Muhammad Mustaqim,4
A5032427083,J. H. Ammeter,3
A5110622537,Hans Beat Buergi,3
A5012872836,Jack C. Thibeault,3
A5076967324,Ronald Hoffmann,3
A5112799992,Stephen W. Raudenbush,1
A5072254459,Robert J. Sampson,1
A5036713900,J. Scott Armstrong,0
A5075304580,Tharindu R. Liyanagunawardena,2
A5102162334,Andrew Adams,2
A5050047059,Shirley Williams,2
A5082456527,Alberto Abadie,0
A5024346717,Edward W. Cundiff,2
A5003585009,Kjell Erik Rudestam,2
A5109005409,Rae R. Newton,2
A5023905379,Jing Yuan,2
A5044651577,Xing Xie,2
A5077866593,Tim P. Morris,2
A5088693535,Michael J. Crowther,2
A5100778318,Ligang Zhang,3
A5026528338,Brijesh Verma,3
A5053074581,Dian Tjondronegoro,3
A5001328179,Vinod Chandran,3
A5065581197,Sheila Hawker,4
A5085227797,Sheila Payne,4
A5091820656,Christine Kerr,4
A5112789771,Michael Hardey,4
A5103585518,J. Enoch Powell,4
A5046958549,Roded Sharan,2
A5088681851,Igor Ulitsky,2
A5038806020,Ron Shamir,2
A5033418193,Tien Tuan Anh Dinh,5
A5100448620,Rui Liu,5
A5032263010,Meihui Zhang,5
A5100389286,Gang Chen,5
A5024892041,Beng Chin Ooi,5
A5046184004,Ji Wang,5
A5043050207,Mark Erickson,1
A5088506012,Andy Clark,1
A5085531312,Jie Xu,5
A5030539003,Benjamin S. Glicksberg,5
A5115781256,Chang Su,5
A5064710594,Peter Walker,5
A5030951014,Jiang Bian,5
A5061737423,Efstathios Stamatatos,0
A5035362380,Rita Gunther McGrath,0
A5020194895,Han Hu,3
A5041572550,Yonggang Wen,3
A5089404640,Tat‐Seng Chua,3
A5100740143,Xuelong Li,3
A5038851202,Job Dekker,2
A5082758634,Marc A. Martı́-Renom,2
A5108630101,Ann P. Wood,1
A5090755406,DP Kelly,1
A5019035804,Huimin Lu,4
A5100340443,Yujie Li,4
A5080756118,Hyoung Seop Kim,4
A5114048070,Seiichi Serikawa,4
A5006521268,Bharat Joshi,10
A5084373629,Sharmin Rahman,10
A5010292339,Michail Kalaitzakis,10
A5053063028,Brennan Cain,10
A5071148430,James V. Johnson,10
A5110482454,Marios Xanthidis,10
A5086445949,Nare Karapetyan,10
A5003056086,Alan Hernandez,10
A5077241133,Alberto Quattrini Li,10
A5089854975,Nikolaos Vitzilaios,10
A5088614516,Ioannis Rekleitis,10
A5034080328,Raja Parasuraman,1
A5026614070,Dietrich Manzey,1
A5074825066,Solon Barocas,1
A5088974481,Andrew D. Selbst,1
A5002626271,Matthew F. Glasser,15
A5103566849,Daniel S. Marcus,15
A5067061176,Jesper Andersson,15
A5054752703,Edward J. Auerbach,15
A5067550480,Timothy S. Coalson,15
A5034737251,Michael P. Harms,15
A5070460781,Steen Moeller,15
A5068281609,Emma C. Robinson,15
A5052140351,Stamatios N. Sotiropoulos,15
A5036859960,Junqian Xu,15
A5044912644,William A. Ducker,2
A5074517667,Tim J. Senden,2
A5016086595,Richard M. Pashley,2
A5030765551,Arsenio Páez,0
A5112853881,Daniel A. Hashimoto,3
A5000400312,Guy Rosman,3
A5066830185,Daniela Rus,3
A5072348956,Ozanan R. Meireles,3
A5014741556,J FrawleyWilliam,2
A5032391211,Piatetsky-ShapiroGregory,2
A5035412580,J MatheusChristopher,2
A5088860696,Albert J. Mills,2
A5083260512,Gabrielle Durepos,2
A5110774499,Elden Wiebe,2
A5063725110,Jason Greenbaum,10
A5070141127,Julia Ponomarenko,10
A5057281375,Jason D. Clark,10
A5008584137,Joseph L. Gabbard,10
A5111526853,Deborah Hix,10
A5004266311,Anneliese Depoux,5
A5032272865,Sam Martin,5
A5090966343,Emilie Karafillakis,5
A5073200667,Raman Preet,5
A5073185475,Annelies Wilder‐Smith,5
A5022662591,Heidi J. Larson,5
A5006089136,Rohan Gupta,5
A5033592778,Devesh Srivastava,5
A5046535155,Mehar Sahu,5
A5102925012,Swati Tiwari,5
A5072893975,Rashmi K. Ambasta,5
A5062138228,Pravir Kumar,5
A5006397816,Daniel Gruhl,3
A5053619893,R. Guha,3
A5071347337,Hanka Venselaar,4
A5110208445,Tim AH te Beek,4
A5066499519,Remko Kuipers,4
A5032383047,Maarten L. Hekkelman,4
A5075419050,Gert Vriend,4
A5112613567,Daniel Goleman,0
A5073659323,Santiago Vilar,2
A5078678669,Giorgio Cozza,2
A5008583952,Stefano Moro,2
A5010851948,Ralph Sundberg,1
A5080850855,Erik Melander,1
A5060873402,Partha Pratim Ray,0
A5102713843,Kumar Rakesh Ranjan,1
A5019932176,Stuart Read,1
A5077965593,Henry Chesbrough,1
A5005597610,Jim Spohrer,1
A5091149760,Hugues Bienaymé,3
A5086586018,Chris Hulme,3
A5087814130,G. ODDON,3
A5111929724,Philippe Schmitt,3
A5007162049,Joachim Herbst,5
A5020403998,Laura Măruşter,5
A5063020922,Guido Schimm,5
A5108519488,A.J.M.M. Weijters,5
A5040834876,Ingo Feinerer,2
A5049542765,David Meyer,2
A5013571494,Tsjerk A. Wassenaar,4
A5001437954,Helgi I. Ingólfsson,4
A5050790406,Rainer A. Böckmann,4
A5017696854,D. Peter Tieleman,4
A5062095380,‪Siewert J. Marrink,4
A5101837551,Stefan Schmidt,0
A5065708674,Enrique García Salcines,2
A5042393002,Rebecca Letcher,2
A5041485787,J.P. Norton,2
A5014163637,Marilyn L. Mitchell,2
A5052067454,Clifford A. Lynch,0
A5056480200,Joshua M. Epstein,0
A5060513386,Laura Uusitalo,0
A5062311113,Paul E. Spector,0
A5085363578,Patrik Aspers,1
A5047468729,Ugo Corte,1
A5050854177,A. Trevor Wood‐Harper,1
A5063910652,Paul Curran,0
A5055276424,Barbara M. Wildemuth,0
A5058715573,William M. K. Trochim,1
A5044204093,James P. Donnelly,1
A5046642846,Jiří Klimeš,1
A5050428872,David Krackhardt,0
A5100709340,Liang Zheng,2
A5005421447,Yi Yang,2
A5107836252,Alexander G. Hauptmann,2
A5083782077,Aaron M. Wenger,4
A5057375178,Geoffrey J. McLachlan,1
A5075546057,D. Collett,1
A5002385950,D. Cester,4
A5005687748,Stephanie Tanadini‐Lang,4
A5080326190,Hatem Alkadhi,4
A5003254879,Bettina Baeßler,4
A5112231794,Ronald J. Brachman,1
A5025681351,Hector J. Levesque,1
A5019061543,Kevan Buckley,2
A5076122659,George Paltoglou,2
A5059934493,Tuğrul Daim,3
A5051580295,Guillermo Rueda,3
A5085620047,Hilary Martin,3
A5036902189,Pisek Gerdsri,3
A5001880405,John Wieczorek,7
A5021961456,David Bloom,7
A5066048686,Stan Blum,7
A5048214794,Markus Döring,7
A5073986561,Renato De Giovanni,7
A5002422319,Tim Robertson,7
A5084622111,Dave Vieglais,7
A5102106652,Thomas C. Cheng,0
A5068215051,Mark E. Tuckerman,0
A5022276464,Eleni I. Vlahogianni,2
A5111468695,Matthew G. Karlaftis,2
A5090479134,John Golias,2
A5069178881,Norman Fenton,1
A5046172297,Martin Neil,1
A5073929693,Alexandros Labrinidis,1
A5090550596,H. V. Jagadish,1
A5059236656,Haifa Tamiminia,5
A5038657698,Bahram Salehi,5
A5003315831,Masoud Mahdianpari,5
A5034853467,Lindi J. Quackenbush,5
A5067882771,Sarina Adeli,5
A5062260588,Brian Brisco,5
A5105196356,日本食品工業学会,1
A5105796645,日本食品科学工学会,1
A5110670740,Starr Roxanne Hiltz,1
A5059700989,Murray Turoff,1
A5087840752,N. Leigh Anderson,1
A5110473430,Norman G. Anderson,1
A5075748150,W. Nicholson Price,1
A5076810459,I. Glenn Cohen,1
A5059420453,Konrad Bleicher,3
A5111518495,Hans‐Joachim Böhm,3
A5031419413,Klaus Müller,3
A5039229942,Alexander Alanine,3
A5003874772,Christina V. Schwarz,8
A5062312588,Brian J. Reiser,8
A5102786397,Elizabeth A. Davis,8
A5070642034,Lisa Kenyon,8
A5086226645,Andrés Acher,8
A5046486541,David Fortus,8
A5004629926,Yael Shwartz,8
A5032820374,Barbara Hug,8
A5110733306,Joe Krajcik,8
A5030975593,Kris Braekers,2
A5086663129,Katrien Ramaekers,2
A5001699131,Inneke Van Nieuwenhuyse,2
A5082180334,Antonio Bicchi,1
A5111900918,V. Kumar,1
A5030310878,Jim Braxton,20
A5037249571,Darlene W. Davis,20
A5012373757,Brian Emerson,20
A5109154692,Elaine W. Flagg,20
A5023181257,Jeremy A. Grey,20
A5080987389,LaZetta Grier,20
A5018827314,Alesia Harvey,20
A5019760962,Sarah Kidd,20
A5100698120,Jennifer Kim,20
A5030166521,Kristen Kreisel,20
A5004743855,Eloisa Llata,20
A5050971613,Kerry Mauk,20
A5067767579,Rodney Presley,20
A5112276397,Viani Ramírez,20
A5111795479,Steven L. Shapiro,20
A5021902045,Sancta St. Cyr,20
A5109852775,Mark Stenger,20
A5005580448,Elizabeth Torrone,20
A5049073633,Hillard Weinstock,20
A5103826528,Emily Weston,20
A5071285328,Niketta Womack,20
A5053721675,Cory D. Kidd,8
A5067216388,R. J. Orr,8
A5055330939,Christopher G. Atkeson,8
A5070348998,Irfan Essa,8
A5045801671,Thad﻿ Starner﻿﻿,8
A5064685914,Wendy Newstetter,8
A5050398053,C. Nadine Wathen,1
A5028345987,Jacquelyn Burkell,1
A5068297606,Michael Sharpe,0
A5107809381,Ravi Kumar,3
A5077590934,Nicole G. Weiskopf,1
A5009604048,Chunhua Weng,1
A5021529852,John F. Sowa,1
A5091141320,John A. Zachman,1
A5001174229,Roy Schmidt,0
A5052806584,Andrew T. Duchowski,0
A5010146682,Lina Zhou,3
A5048111120,Shimei Pan,3
A5101750217,Jianwu Wang,3
A5108420300,Chris Adams,2
A5045727147,Mike Kennerley,2
A5113494608,Philip J. Hajduk,1
A5113764866,Jonathan Greer,1
A5044129236,David L. Olson,1
A5049563716,Dursun Delen,1
A5083886633,Dean L. Fixsen,3
A5078252228,Karen A. Blasé,3
A5084068358,Sandra F. Naoom,3
A5088266414,Frances Wallace,3
A5031586461,P. J. Seddon,1
A5069874799,Harold O. Fried,2
A5111378637,C. A. Knox Lovell,2
A5067671842,Shelton S. Schmidt,2
A5111381849,Mike Scaife,1
A5029683103,Oladimeji Akeem Bolarinwa,0
A5089827558,Yang Xin,8
A5026694096,Lingshuang Kong,8
A5100382302,Zhi Liu,8
A5100722817,Yuling Chen,8
A5078651991,Yanmiao Li,8
A5087907871,Hongliang Zhu,8
A5046441976,Mingcheng Gao,8
A5102729618,Haixia Hou,8
A5100358099,Chunhua Wang,8
A5044005697,Bernhard Schölkopf,2
A5105985464,Koji Tsuda,2
A5064770739,Jean‐Philippe Vert,2
A5100705849,Chuan Shi,4
A5100413882,Yitong Li,4
A5100462815,Jiawei Zhang,4
A5025213473,Yizhou Sun,4
A5042747460,Peter J. Brockwell,1
A5078871393,Richard A. Davis,1
A5010969952,Erik Nielsen,0
A5086477931,A. D. Wilson,1
A5044652603,Manuela Baietto,1
A5074903103,R N MacSween,0
A5026237393,Jeff Sauro,1
A5021856635,James R. Lewis,1
A5030861428,Chi Liu,3
A5086652883,Yaoming Cui,3
A5059706692,Xiangzhen Li,3
A5048774004,Minjie Yao,3
A5006410830,A. E. Ades,3
A5024832348,Hans Oh,5
A5012895538,Carlos Rizo-Maestre,5
A5110486966,Murray Enkin,5
A5011932191,John Powell,5
A5059448323,Claudia Pagliari,5
A5068260007,Matthew W. Pennell,7
A5068177446,Jonathan M. Eastman,7
A5028132308,Graham J. Slater,7
A5031689741,Joseph W. Brown,7
A5075230839,Josef C. Uyeda,7
A5014601619,Richard G. FitzJohn,7
A5042387797,Michael E. Alfaro,7
A5015120030,Luke J. Harmon,7
A5011449176,Cliff Lampe,2
A5015041288,Nicole B. Ellison,2
A5040707285,Charles Steinfield,2
A5017408286,Rotem Botvinik‐Nezer,99
A5051224019,Felix Holzmeister,99
A5024087833,Colin F. Camerer,99
A5021314811,Anna Dreber,99
A5005474000,Jürgen Huber,99
A5073303382,Magnus Johannesson,99
A5075178187,Michael Kirchler,99
A5040019127,Roni Iwanir,99
A5062048875,Jeanette A. Mumford,99
A5023153459,R. Alison Adcock,99
A5060974774,Paolo Avesani,99
A5067408958,Błażej M. Bączkowski,99
A5035918681,Aahana Bajracharya,99
A5009972773,Leah Bakst,99
A5037053108,Sheryl Ball,99
A5026199799,Marco Barilari,99
A5049494262,Nadège Bault,99
A5031529611,Derek Beaton,99
A5033307361,Julia Beitner,99
A5103145406,Roland G. Benoit,99
A5085535753,Ruud Berkers,99
A5057548662,Jamil P. Bhanji,99
A5035227520,Bharat B. Biswal,99
A5027379765,Sebastian Bobadilla-Suarez,99
A5050352837,Tiago Bortolini,99
A5015234071,Katherine L. Bottenhorn,99
A5085006380,Alexander Bowring,99
A5014473520,Senne Braem,99
A5039361009,Hayley R. Brooks,99
A5080004029,Emily G. Brudner,99
A5087842270,Cristian Buc Calderon,99
A5082129280,Julia A. Camilleri,99
A5010884439,Jaime J. Castrellon,99
A5035467725,Luca Cecchetti,99
A5065450321,Edna C. Cieslik,99
A5016807507,Zachary J. Cole,99
A5003094142,Olivier Collignon,99
A5060449547,Stefan Czoschke,99
A5039259523,Kamalaker Dadi,99
A5008530463,Charles P. Davis,99
A5034725246,Alberto De Luca,99
A5101425672,Mauricio R. Delgado,99
A5060501027,Lysia Demetriou,99
A5045319386,Jeffrey B. Dennison,99
A5082998280,Xin Di,99
A5026974727,Erin W. Dickie,99
A5064827745,Ekaterina Dobryakova,99
A5020802594,Claire Donnat,99
A5059906003,Juergen Dukart,99
A5070393405,Niall W. Duncan,99
A5024072732,Amr Eed,99
A5007313280,Simon B. Eickhoff,99
A5076567886,Andrew Erhart,99
A5035693846,Laura Fontanesi,99
A5059954596,G. Matthew Fricke,99
A5066923149,Shiguang Fu,99
A5101784712,Adriana Galván,99
A5006192024,Rémi Gau,99
A5018417657,Sarah Genon,99
A5087560957,Enrico Glerean,99
A5032056430,Jelle J. Goeman,99
A5012300156,Sergej Golowin,99
A5037976118,Carlos González‐García,99
A5111972689,Cheryl L. Grady,99
A5040400164,Mikella A Green,99
A5017610456,João F. Guassi Moreira,99
A5057355277,Olivia Guest,99
A5021158814,Shabnam Hakimi,99
A5083117203,J. Paul Hamilton,99
A5059670318,Roeland Hancock,99
A5085455740,Giacomo Handjaras,99
A5018751306,Bronson Harry,99
A5087321752,Colin Hawco,99
A5034592783,Peer Herholz,99
A5083424601,Gabrielle Herman,99
A5082896155,Stephan Heunis,99
A5026460417,Felix Hoffstaedter,99
A5056609349,Jeremy Hogeveen,99
A5059759936,Hu Chuan-Peng,99
A5003937422,Scott A. Huettel,99
A5028737859,Matthew Hughes,99
A5088710749,Vittorio Iacovella,99
